row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,sales
5123,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,South,OFF-PA-10003797,Office Supplies,Paper,19.44
5124,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,South,OFF-PA-10002195,Office Supplies,Paper,12.96
5125,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,FUR-TA-10001039,Furniture,Tables,464.292
5126,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,OFF-EN-10001099,Office Supplies,Envelopes,68.46
5127,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,TEC-MA-10003979,Technology,Machines,2799.96
5128,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,OFF-AP-10002945,Office Supplies,Appliances,601.3
5129,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,TEC-PH-10001536,Technology,Phones,16.99
5130,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,TEC-PH-10000526,Technology,Phones,287.97
5131,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,OFF-PA-10000213,Office Supplies,Paper,44.82
5132,CA-2018-146626,2018-12-29,2019-01-05,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,West,FUR-FU-10002501,Furniture,Furnishings,101.12
5133,CA-2016-123330,2016-06-21,2016-06-27,Standard Class,EP-13915,Emily Phan,Consumer,United States,Deltona,Florida,South,TEC-PH-10001819,Technology,Phones,107.976
5134,CA-2018-155607,2018-11-26,2018-11-30,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,East,OFF-AP-10001962,Office Supplies,Appliances,58.73
5135,CA-2018-155607,2018-11-26,2018-11-30,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,East,OFF-BI-10003364,Office Supplies,Binders,93.344
5136,CA-2017-151323,2017-10-23,2017-10-28,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,West,OFF-FA-10002983,Office Supplies,Fasteners,17.05
5137,CA-2016-146696,2016-12-14,2016-12-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Diego,California,West,OFF-BI-10002432,Office Supplies,Binders,8.096
5138,CA-2017-128972,2017-11-13,2017-11-17,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,Central,FUR-FU-10003096,Furniture,Furnishings,30.36
5139,CA-2018-128335,2018-09-29,2018-10-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,23.34
5140,CA-2018-128335,2018-09-29,2018-10-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,East,OFF-PA-10004996,Office Supplies,Paper,51.55
5141,CA-2016-154886,2016-11-08,2016-11-12,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Francisco,California,West,TEC-AC-10001956,Technology,Accessories,119.9
5142,CA-2017-111213,2017-04-01,2017-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,FUR-CH-10000454,Furniture,Chairs,1317.492
5143,CA-2017-111213,2017-04-01,2017-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,OFF-SU-10000946,Office Supplies,Supplies,63.84
5144,CA-2017-111213,2017-04-01,2017-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,OFF-BI-10004140,Office Supplies,Binders,3.592
5145,CA-2018-161333,2018-02-02,2018-02-07,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,FUR-FU-10003039,Furniture,Furnishings,86.26
5146,CA-2018-161333,2018-02-02,2018-02-07,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,OFF-ST-10000464,Office Supplies,Storage,139.04
5147,CA-2018-161333,2018-02-02,2018-02-07,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,OFF-AP-10000252,Office Supplies,Appliances,46.8
5148,CA-2018-128734,2018-12-24,2018-12-31,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,West,FUR-FU-10001731,Furniture,Furnishings,8.544
5149,CA-2018-128734,2018-12-24,2018-12-31,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,West,FUR-CH-10001394,Furniture,Chairs,842.376
5150,CA-2015-141796,2015-06-21,2015-06-21,Same Day,JG-15160,James Galang,Consumer,United States,Long Beach,New York,East,TEC-PH-10001578,Technology,Phones,1214.85
5151,CA-2018-125101,2018-03-06,2018-03-10,Second Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-ST-10000675,Office Supplies,Storage,67.78
5152,CA-2018-169929,2018-09-25,2018-09-28,First Class,LS-17200,Luke Schmidt,Corporate,United States,Helena,Montana,West,OFF-ST-10002352,Office Supplies,Storage,39.9
5153,US-2015-121566,2015-06-30,2015-07-06,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,East,OFF-BI-10004528,Office Supplies,Binders,2.688
5154,US-2015-121566,2015-06-30,2015-07-06,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,East,OFF-AR-10001026,Office Supplies,Art,6.6
5155,US-2016-124219,2016-08-07,2016-08-08,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,Central,OFF-BI-10002215,Office Supplies,Binders,28.4
5156,US-2016-124219,2016-08-07,2016-08-08,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,Central,FUR-FU-10000305,Furniture,Furnishings,212.94
5157,CA-2018-163006,2018-06-30,2018-07-04,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10002584,Technology,Phones,1001.584
5158,CA-2018-163006,2018-06-30,2018-07-04,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,Central,FUR-CH-10000229,Furniture,Chairs,569.058
5159,CA-2018-163006,2018-06-30,2018-07-04,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,Central,FUR-FU-10003799,Furniture,Furnishings,14.224
5160,CA-2016-156146,2016-10-26,2016-10-30,Second Class,AG-10495,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,West,TEC-PH-10001700,Technology,Phones,105.584
5161,CA-2016-156146,2016-10-26,2016-10-30,Second Class,AG-10495,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,West,TEC-PH-10001527,Technology,Phones,68.72
5162,CA-2015-111192,2015-07-30,2015-08-05,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,West,FUR-BO-10002916,Furniture,Bookcases,1367.84
5163,CA-2017-115378,2017-11-18,2017-11-23,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Taylor,Michigan,Central,FUR-CH-10000863,Furniture,Chairs,301.96
5164,CA-2016-161627,2016-07-06,2016-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,West,FUR-CH-10003968,Furniture,Chairs,170.352
5165,CA-2015-121006,2015-11-10,2015-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,OFF-AR-10001149,Office Supplies,Art,3.9
5166,CA-2015-121006,2015-11-10,2015-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,OFF-PA-10000130,Office Supplies,Paper,12.84
5167,CA-2015-121006,2015-11-10,2015-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,OFF-PA-10002479,Office Supplies,Paper,15.84
5168,CA-2015-121006,2015-11-10,2015-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,FUR-CH-10004997,Furniture,Chairs,563.94
5169,CA-2015-121006,2015-11-10,2015-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,OFF-ST-10004950,Office Supplies,Storage,62.94
5170,CA-2015-121006,2015-11-10,2015-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,Central,OFF-ST-10001490,Office Supplies,Storage,535.41
5171,CA-2017-122903,2017-05-27,2017-05-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10002024,Furniture,Chairs,3504.9
5172,CA-2017-122903,2017-05-27,2017-05-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10001790,Office Supplies,Paper,144.12
5173,CA-2017-122903,2017-05-27,2017-05-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10000994,Office Supplies,Paper,314.55
5174,CA-2016-107741,2016-03-08,2016-03-10,First Class,FC-14335,Fred Chung,Corporate,United States,Pueblo,Colorado,West,OFF-AR-10002399,Office Supplies,Art,3.408
5175,CA-2018-106432,2018-10-19,2018-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,Central,OFF-BI-10002799,Office Supplies,Binders,2.072
5176,CA-2018-106432,2018-10-19,2018-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,Central,FUR-BO-10004360,Furniture,Bookcases,328.3992
5177,CA-2017-148908,2017-11-05,2017-11-08,First Class,JH-15985,Joseph Holt,Consumer,United States,San Francisco,California,West,OFF-BI-10002082,Office Supplies,Binders,53.248
5178,CA-2017-123015,2017-12-26,2017-12-30,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,New York City,New York,East,OFF-BI-10004967,Office Supplies,Binders,4.992
5179,US-2016-120502,2016-04-13,2016-04-19,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,FUR-FU-10004973,Furniture,Furnishings,37.68
5180,US-2016-120502,2016-04-13,2016-04-19,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,TEC-PH-10003645,Technology,Phones,258.576
5181,US-2016-120502,2016-04-13,2016-04-19,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,OFF-AP-10004980,Office Supplies,Appliances,75.84
5182,CA-2018-108749,2018-09-12,2018-09-15,First Class,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,East,OFF-PA-10003797,Office Supplies,Paper,45.36
5183,CA-2018-108749,2018-09-12,2018-09-15,First Class,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,East,OFF-BI-10003707,Office Supplies,Binders,45.78
5184,CA-2018-163335,2018-09-24,2018-09-27,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,South,OFF-ST-10000885,Office Supplies,Storage,40.29
5185,CA-2018-163335,2018-09-24,2018-09-27,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,South,OFF-BI-10002827,Office Supplies,Binders,38.71
5186,CA-2016-134719,2016-10-10,2016-10-15,Standard Class,JD-15790,John Dryer,Consumer,United States,Jacksonville,Florida,South,OFF-ST-10004459,Office Supplies,Storage,1801.632
5187,US-2016-154389,2016-11-27,2016-12-03,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002789,Technology,Phones,748.752
5188,CA-2016-115567,2016-09-13,2016-09-18,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,Central,TEC-AC-10001314,Technology,Accessories,199.96
5189,CA-2016-115567,2016-09-13,2016-09-18,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,Central,FUR-CH-10000015,Furniture,Chairs,1516.2
5190,US-2018-136679,2018-11-14,2018-11-18,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,Central,TEC-AC-10004855,Technology,Accessories,167.952
5191,US-2018-136679,2018-11-14,2018-11-18,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,Central,OFF-AR-10003582,Office Supplies,Art,45.04
5192,US-2018-141943,2018-05-05,2018-05-09,Standard Class,DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,West,OFF-EN-10003448,Office Supplies,Envelopes,23.16
5193,CA-2015-101560,2015-11-28,2015-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,South,FUR-FU-10003773,Furniture,Furnishings,397.6
5194,CA-2015-101560,2015-11-28,2015-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,South,OFF-PA-10001363,Office Supplies,Paper,85.96
5195,CA-2015-101560,2015-11-28,2015-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,South,OFF-AR-10004757,Office Supplies,Art,13.12
5196,CA-2015-101560,2015-11-28,2015-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,South,OFF-BI-10000309,Office Supplies,Binders,45.66
5197,CA-2015-159709,2015-05-10,2015-05-15,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,West,OFF-EN-10001434,Office Supplies,Envelopes,158.13
5198,CA-2015-159709,2015-05-10,2015-05-15,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,West,TEC-PH-10003988,Technology,Phones,43.6
5199,CA-2017-103982,2017-03-03,2017-03-08,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,OFF-SU-10000151,Office Supplies,Supplies,3930.072
5200,CA-2017-103982,2017-03-03,2017-03-08,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,OFF-FA-10001332,Office Supplies,Fasteners,2.304
5201,CA-2017-103982,2017-03-03,2017-03-08,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,TEC-PH-10000895,Technology,Phones,431.976
5202,CA-2017-103982,2017-03-03,2017-03-08,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,TEC-AC-10002857,Technology,Accessories,41.72
5203,CA-2016-142454,2016-08-15,2016-08-19,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,West,FUR-FU-10004018,Furniture,Furnishings,104.23
5204,CA-2016-142454,2016-08-15,2016-08-19,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,West,OFF-ST-10003638,Office Supplies,Storage,70.26
5205,CA-2016-102016,2016-09-12,2016-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,OFF-AR-10004685,Office Supplies,Art,9.26
5206,CA-2016-102016,2016-09-12,2016-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,OFF-ST-10001713,Office Supplies,Storage,105.98
5207,CA-2016-102016,2016-09-12,2016-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,OFF-FA-10000490,Office Supplies,Fasteners,1.24
5208,CA-2016-102016,2016-09-12,2016-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,OFF-LA-10002043,Office Supplies,Labels,20.7
5209,CA-2016-102016,2016-09-12,2016-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,OFF-PA-10002464,Office Supplies,Paper,28.9
5210,CA-2016-102016,2016-09-12,2016-09-18,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,OFF-EN-10002504,Office Supplies,Envelopes,27.18
5211,CA-2016-156755,2016-01-12,2016-01-18,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,East,OFF-ST-10002615,Office Supplies,Storage,465.18
5212,CA-2016-130876,2016-05-12,2016-05-16,Second Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,East,OFF-ST-10004258,Office Supplies,Storage,36.63
5213,CA-2017-145898,2017-09-26,2017-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,OFF-ST-10004507,Office Supplies,Storage,51.45
5214,CA-2017-145898,2017-09-26,2017-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,OFF-LA-10000262,Office Supplies,Labels,7.83
5215,CA-2017-145898,2017-09-26,2017-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,OFF-AR-10002445,Office Supplies,Art,35.4
5216,CA-2017-145898,2017-09-26,2017-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,West,OFF-PA-10001667,Office Supplies,Paper,29.9
5217,US-2018-159562,2018-09-09,2018-09-15,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,Central,OFF-EN-10000461,Office Supplies,Envelopes,17.48
5218,CA-2018-134635,2018-04-15,2018-04-17,Second Class,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,West,OFF-PA-10002254,Office Supplies,Paper,79.14
5219,CA-2018-167080,2018-06-10,2018-06-14,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,East,OFF-AR-10001868,Office Supplies,Art,8.4
5220,CA-2018-145653,2018-09-01,2018-09-01,Same Day,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,Central,FUR-CH-10004875,Furniture,Chairs,498.26
5221,CA-2015-140487,2015-06-14,2015-06-20,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,Central,FUR-BO-10000711,Furniture,Bookcases,212.94
5222,CA-2018-117401,2018-05-18,2018-05-22,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,Central,OFF-AP-10000938,Office Supplies,Appliances,706.86
5223,CA-2018-117401,2018-05-18,2018-05-22,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,Central,TEC-PH-10003555,Technology,Phones,114.95
5224,CA-2018-117401,2018-05-18,2018-05-22,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,Central,OFF-BI-10001267,Office Supplies,Binders,43.19
5225,US-2018-109582,2018-09-12,2018-09-17,Second Class,JM-15865,John Murray,Consumer,United States,Los Angeles,California,West,OFF-PA-10004071,Office Supplies,Paper,166.44
5226,CA-2017-119865,2017-06-21,2017-06-26,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,East,OFF-BI-10001553,Office Supplies,Binders,36.56
5227,CA-2017-119865,2017-06-21,2017-06-26,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,East,OFF-BI-10003007,Office Supplies,Binders,186.144
5228,CA-2017-119865,2017-06-21,2017-06-26,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,East,FUR-BO-10003272,Furniture,Bookcases,353.568
5229,US-2015-147648,2015-11-26,2015-12-01,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,West,OFF-PA-10001033,Office Supplies,Paper,81.98
5230,CA-2018-124436,2018-03-19,2018-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,OFF-BI-10001553,Office Supplies,Binders,14.624
5231,CA-2018-124436,2018-03-19,2018-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,FUR-TA-10001095,Furniture,Tables,697.16
5232,CA-2018-124436,2018-03-19,2018-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,FUR-FU-10001185,Furniture,Furnishings,30.93
5233,CA-2018-124436,2018-03-19,2018-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,OFF-BI-10000343,Office Supplies,Binders,27.496
5234,CA-2015-115084,2015-10-18,2015-10-22,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,South,FUR-CH-10004626,Furniture,Chairs,605.34
5235,CA-2018-131037,2018-08-22,2018-08-23,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,West,FUR-TA-10001768,Furniture,Tables,210.008
5236,CA-2017-111143,2017-11-19,2017-11-22,First Class,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,Central,OFF-AP-10001947,Office Supplies,Appliances,54.96
5237,CA-2015-166744,2015-09-20,2015-09-24,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,East,FUR-FU-10004952,Furniture,Furnishings,164.22
5238,CA-2015-166744,2015-09-20,2015-09-24,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,East,FUR-BO-10001337,Furniture,Bookcases,362.94
5239,CA-2015-166744,2015-09-20,2015-09-24,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,East,TEC-AC-10003628,Technology,Accessories,59.98
5240,CA-2017-116561,2017-09-11,2017-09-17,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,West,OFF-ST-10004186,Office Supplies,Storage,332.94
5241,CA-2017-116561,2017-09-11,2017-09-17,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,West,OFF-BI-10001658,Office Supplies,Binders,39.872
5242,CA-2017-110730,2017-09-23,2017-09-26,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,OFF-SU-10004737,Office Supplies,Supplies,13.68
5243,CA-2018-146367,2018-08-04,2018-08-08,Standard Class,HM-14860,Harry Marie,Corporate,United States,Carrollton,Texas,Central,OFF-BI-10002827,Office Supplies,Binders,3.318
5244,CA-2017-149454,2017-07-25,2017-07-26,First Class,KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,South,OFF-BI-10003694,Office Supplies,Binders,10.44
5245,CA-2017-156265,2017-08-02,2017-08-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,West,FUR-TA-10001691,Furniture,Tables,136.464
5246,CA-2017-156265,2017-08-02,2017-08-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,West,TEC-PH-10001918,Technology,Phones,333.576
5247,CA-2017-156265,2017-08-02,2017-08-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,West,OFF-BI-10000285,Office Supplies,Binders,12.544
5248,US-2016-168914,2016-05-21,2016-05-27,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,Central,OFF-AP-10000358,Office Supplies,Appliances,20.768
5249,US-2018-110989,2018-11-03,2018-11-05,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,West,TEC-AC-10002345,Technology,Accessories,43.5
5250,CA-2016-106215,2016-04-16,2016-04-21,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10001229,Office Supplies,Fasteners,12.576
5251,US-2017-169369,2017-12-12,2017-12-18,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,South,TEC-AC-10001314,Technology,Accessories,249.95
5252,US-2017-169369,2017-12-12,2017-12-18,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,South,OFF-PA-10004438,Office Supplies,Paper,49.12
5253,CA-2016-132318,2016-10-30,2016-11-02,First Class,TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,South,OFF-AP-10000026,Office Supplies,Appliances,182.91
5254,US-2015-131982,2015-03-07,2015-03-11,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,West,OFF-BI-10004224,Office Supplies,Binders,107.648
5255,CA-2016-125185,2016-03-05,2016-03-07,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,East,FUR-CH-10002647,Furniture,Chairs,99.372
5256,CA-2016-125185,2016-03-05,2016-03-07,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,East,FUR-FU-10003247,Furniture,Furnishings,33.568
5257,CA-2017-130078,2017-08-08,2017-08-14,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,Central,OFF-PA-10003270,Office Supplies,Paper,10.56
5258,US-2018-114034,2018-01-03,2018-01-08,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,West,OFF-PA-10004735,Office Supplies,Paper,38.88
5259,US-2018-115595,2018-10-09,2018-10-11,First Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,West,OFF-PA-10001745,Office Supplies,Paper,35.2
5260,CA-2018-158722,2018-10-20,2018-10-26,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000176,Office Supplies,Paper,45.528
5261,CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,Central,TEC-PH-10000675,Technology,Phones,196.776
5262,CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,Central,OFF-BI-10000050,Office Supplies,Binders,2.92
5263,CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,Central,FUR-TA-10004154,Furniture,Tables,200.795
5264,CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,Central,TEC-AC-10002718,Technology,Accessories,46.688
5265,CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,Central,OFF-AR-10003179,Office Supplies,Art,21.864
5266,CA-2018-147452,2018-09-30,2018-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,OFF-PA-10001838,Office Supplies,Paper,11.76
5267,CA-2018-147452,2018-09-30,2018-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,OFF-PA-10004039,Office Supplies,Paper,167.94
5268,CA-2018-147452,2018-09-30,2018-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,OFF-AP-10001626,Office Supplies,Appliances,3.89
5269,US-2018-114657,2018-11-16,2018-11-21,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,East,TEC-MA-10003173,Technology,Machines,52.44
5270,CA-2018-144484,2018-09-11,2018-09-11,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,West,FUR-FU-10000260,Furniture,Furnishings,32.36
5271,CA-2018-144484,2018-09-11,2018-09-11,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,West,OFF-AP-10004487,Office Supplies,Appliances,406.6
5272,CA-2018-125913,2018-01-16,2018-01-16,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,West,FUR-FU-10001487,Furniture,Furnishings,27.92
5273,CA-2018-125913,2018-01-16,2018-01-16,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,West,FUR-TA-10001520,Furniture,Tables,399.672
5274,US-2017-158309,2017-11-26,2017-11-29,First Class,PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,South,OFF-BI-10000145,Office Supplies,Binders,3.744
5275,CA-2016-162887,2016-11-07,2016-11-09,Second Class,SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,East,FUR-CH-10000595,Furniture,Chairs,715.2
